road_id,segment_id,osm_way_id,from_lat,from_lon,to_lat,to_lon,length_m,road_type,lanes,speed_limit_kph,oneway,province,municipality
N14,N14_000470,,-26.078989,28.554772,-26.083552,28.552486,566.5,national,3,120,0,Gauteng,City of Johannesburg
N14,N14_000471,,-26.427735,28.271693,-26.418104,28.27858,1314.3,national,2,120,1,Gauteng,Ekurhuleni
N14,N14_000472,,-25.718089,27.617513,-25.720494,27.614685,412.1,national,2,80,1,Gauteng,City of Tshwane
N14,N14_000473,,-26.453181,27.893541,-26.462262,27.888773,1138.4,national,3,60,0,Gauteng,Ekurhuleni
N14,N14_000474,,-25.464913,28.02292,-25.461148,28.025285,493.5,national,3,80,1,Gauteng,City of Tshwane
N14,N14_000475,,-25.737176,28.169685,-25.744203,28.176214,1064.7,national,4,60,0,Gauteng,Ekurhuleni
N14,N14_000476,,-25.385317,28.006681,-25.385931,28.006598,68.8,national,2,60,1,Gauteng,City of Tshwane
N14,N14_000477,,-26.286841,28.564174,-26.295834,28.558628,1172.8,national,4,120,1,Gauteng,City of Johannesburg
N14,N14_000478,,-26.49752,27.933027,-26.496059,27.924787,928.9,national,3,120,1,Gauteng,City of Johannesburg
N14,N14_000479,,-25.325128,28.294287,-25.334773,28.292356,1091.8,national,2,60,0,Gauteng,Ekurhuleni
N14,N14_000480,,-25.347877,28.165046,-25.340075,28.166293,877.0,national,4,120,1,Gauteng,City of Tshwane
R21,R21_000481,,-25.527096,28.379906,-25.52021,28.376545,850.5,provincial,4,120,1,Gauteng,Ekurhuleni
R21,R21_000482,,-26.011708,27.516924,-26.00853,27.506968,1160.1,provincial,3,100,1,Gauteng,Ekurhuleni
R21,R21_000483,,-26.461781,28.476253,-26.461933,28.48269,714.7,provincial,4,120,0,Gauteng,City of Tshwane
R21,R21_000484,,-25.805893,27.625052,-25.797289,27.62291,984.2,provincial,3,80,1,Gauteng,City of Johannesburg
R21,R21_000485,,-25.615706,27.4558,-25.613041,27.459243,483.3,provincial,2,120,1,Gauteng,Ekurhuleni
R21,R21_000486,,-25.833889,28.005037,-25.824612,27.995124,1507.1,provincial,4,60,1,Gauteng,Ekurhuleni
R21,R21_000487,,-25.972188,28.009999,-25.963765,28.003543,1178.0,provincial,4,80,0,Gauteng,City of Johannesburg
R21,R21_000488,,-26.096373,28.120655,-26.088719,28.120737,849.6,provincial,3,120,0,Gauteng,City of Tshwane
R21,R21_000489,,-26.082769,27.811431,-26.086886,27.817527,816.5,provincial,2,120,1,Gauteng,Ekurhuleni
R21,R21_000490,,-25.887852,27.776693,-25.883116,27.777765,539.0,provincial,2,80,0,Gauteng,Ekurhuleni
R21,R21_000491,,-25.6713,28.223934,-25.662876,28.216587,1240.7,provincial,4,80,1,Gauteng,Ekurhuleni
R21,R21_000492,,-26.449973,27.822685,-26.450366,27.824098,162.8,provincial,4,120,1,Gauteng,City of Tshwane
R21,R21_000493,,-25.549204,28.027276,-25.558699,28.020183,1315.5,provincial,4,60,0,Gauteng,City of Tshwane
R21,R21_000494,,-25.624759,27.593122,-25.629027,27.588133,728.7,provincial,2,100,0,Gauteng,Ekurhuleni
R21,R21_000495,,-26.558002,28.376831,-26.565952,28.384192,1202.6,provincial,4,80,1,Gauteng,City of Johannesburg
R21,R21_000496,,-25.935801,28.3562,-25.931878,28.360059,610.8,provincial,2,120,1,Gauteng,City of Tshwane
R21,R21_000497,,-25.356287,28.570987,-25.360034,28.572029,431.7,provincial,2,100,0,Gauteng,Ekurhuleni
R21,R21_000498,,-25.470495,28.432534,-25.471634,28.427045,622.3,provincial,4,100,0,Gauteng,Ekurhuleni
R21,R21_000499,,-25.346423,27.753013,-25.352874,27.756666,823.0,provincial,2,80,0,Gauteng,City of Tshwane
R21,R21_000500,,-26.547175,27.734935,-26.55189,27.728154,916.8,provincial,3,60,1,Gauteng,City of Tshwane
R21,R21_000501,,-25.677404,27.585767,-25.68433,27.58222,863.8,provincial,2,100,1,Gauteng,Ekurhuleni
R21,R21_000502,,-25.884792,27.487457,-25.880638,27.487965,464.5,provincial,2,60,0,Gauteng,City of Tshwane
R21,R21_000503,,-25.893996,27.8841,-25.897008,27.891768,914.4,provincial,4,100,1,Gauteng,City of Tshwane
R21,R21_000504,,-26.218353,28.54037,-26.215987,28.539867,268.4,provincial,4,60,0,Gauteng,Ekurhuleni
R21,R21_000505,,-26.150191,27.688417,-26.147346,27.696789,981.5,provincial,2,60,1,Gauteng,City of Tshwane
R21,R21_000506,,-25.409288,28.533985,-25.41157,28.53479,268.6,provincial,3,60,1,Gauteng,Ekurhuleni
R21,R21_000507,,-25.556338,27.934668,-25.565461,27.942634,1344.3,provincial,2,100,0,Gauteng,City of Johannesburg
R21,R21_000508,,-26.382387,28.547531,-26.381628,28.537678,1097.0,provincial,2,80,0,Gauteng,Ekurhuleni
R21,R21_000509,,-26.048528,27.524712,-26.047773,27.528767,457.8,provincial,4,120,0,Gauteng,Ekurhuleni
R21,R21_000510,,-25.708143,27.428504,-25.703806,27.419262,1133.2,provincial,2,60,0,Gauteng,City of Tshwane
R21,R21_000511,,-25.874491,28.089955,-25.879938,28.085128,807.9,provincial,3,120,1,Gauteng,City of Tshwane
R21,R21_000512,,-26.188674,27.867402,-26.196308,27.85752,1386.1,provincial,4,60,0,Gauteng,Ekurhuleni
R21,R21_000513,,-25.497273,27.82924,-25.497216,27.825037,466.6,provincial,4,100,0,Gauteng,City of Tshwane
R21,R21_000514,,-25.605143,27.925211,-25.607241,27.928425,426.1,provincial,3,80,0,Gauteng,City of Johannesburg
R21,R21_000515,,-25.62922,28.356125,-25.622231,28.352025,899.5,provincial,4,80,1,Gauteng,Ekurhuleni
R21,R21_000516,,-25.446928,28.558438,-25.439585,28.561397,878.7,provincial,2,80,0,Gauteng,City of Johannesburg
R21,R21_000517,,-26.593461,28.115986,-26.592718,28.124926,995.7,provincial,3,80,1,Gauteng,City of Johannesburg
R21,R21_000518,,-26.063549,28.175118,-26.063298,28.168337,753.2,provincial,2,100,0,Gauteng,City of Johannesburg
R21,R21_000519,,-26.364235,28.359592,-26.35719,28.36662,1104.6,provincial,4,120,0,Gauteng,City of Tshwane
R21,R21_000520,,-25.726809,27.700825,-25.732861,27.702437,695.2,provincial,3,100,0,Gauteng,Ekurhuleni
R21,R21_000521,,-25.747885,27.520054,-25.745495,27.528056,927.0,provincial,3,120,1,Gauteng,City of Tshwane
R21,R21_000522,,-25.798755,27.766811,-25.797072,27.768122,236.8,provincial,3,100,1,Gauteng,City of Johannesburg
R21,R21_000523,,-26.593719,27.69541,-26.599288,27.700206,815.9,provincial,3,100,1,Gauteng,City of Johannesburg
R21,R21_000524,,-25.716546,27.797876,-25.716947,27.796783,129.2,provincial,3,120,0,Gauteng,City of Johannesburg
R21,R21_000525,,-25.760783,27.498368,-25.765171,27.504897,873.2,provincial,4,80,1,Gauteng,Ekurhuleni
R21,R21_000526,,-25.447763,27.491755,-25.456255,27.482128,1425.0,provincial,4,60,1,Gauteng,Ekurhuleni
R21,R21_000527,,-26.323411,27.443988,-26.328199,27.451868,1023.4,provincial,4,120,0,Gauteng,City of Tshwane
R21,R21_000528,,-26.089752,28.469725,-26.08796,28.476868,817.5,provincial,2,120,0,Gauteng,City of Tshwane
R21,R21_000529,,-26.126975,27.41271,-26.132197,27.42199,1182.0,provincial,4,80,0,Gauteng,City of Tshwane
R21,R21_000530,,-26.393011,28.079629,-26.391695,28.087073,839.1,provincial,2,120,1,Gauteng,City of Johannesburg
R21,R21_000531,,-26.315535,27.985171,-26.324278,27.98256,1012.8,provincial,2,80,1,Gauteng,City of Tshwane
R21,R21_000532,,-25.989424,27.945572,-25.998495,27.955184,1467.0,provincial,3,60,1,Gauteng,Ekurhuleni
R21,R21_000533,,-26.257689,28.05322,-26.264212,28.056294,800.4,provincial,3,60,1,Gauteng,City of Tshwane
R21,R21_000534,,-25.335524,27.667479,-25.337407,27.673824,734.6,provincial,3,120,1,Gauteng,Ekurhuleni
R21,R21_000535,,-26.591423,28.458441,-26.592625,28.453041,614.1,provincial,4,100,0,Gauteng,City of Johannesburg
R21,R21_000536,,-26.357023,27.834668,-26.352677,27.827035,975.0,provincial,2,120,1,Gauteng,Ekurhuleni
R21,R21_000537,,-26.45266,28.210275,-26.45308,28.212091,206.9,provincial,4,120,0,Gauteng,City of Johannesburg
R21,R21_000538,,-26.543912,28.088184,-26.550689,28.090775,805.4,provincial,2,80,0,Gauteng,City of Johannesburg
R21,R21_000539,,-26.264262,27.616045,-26.255097,27.618032,1040.9,provincial,4,60,1,Gauteng,City of Johannesburg
R21,R21_000540,,-26.318429,28.127831,-26.319001,28.127464,75.4,provincial,2,120,0,Gauteng,Ekurhuleni
R21,R21_000541,,-25.533411,27.618261,-25.530218,27.613551,631.6,provincial,4,100,1,Gauteng,Ekurhuleni
R21,R21_000542,,-25.832225,27.675777,-25.834516,27.667948,905.4,provincial,2,120,0,Gauteng,Ekurhuleni
R21,R21_000543,,-26.474812,27.971043,-26.472517,27.961824,1054.6,provincial,4,60,0,Gauteng,City of Tshwane
R21,R21_000544,,-25.74279,28.482382,-25.742004,28.472406,1110.8,provincial,4,120,1,Gauteng,City of Tshwane
R21,R21_000545,,-25.462728,28.237171,-25.464149,28.245939,986.0,provincial,3,120,1,Gauteng,Ekurhuleni
R21,R21_000546,,-25.553993,28.489431,-25.547249,28.490953,767.4,provincial,3,80,1,Gauteng,City of Tshwane
R21,R21_000547,,-25.604383,28.492102,-25.612707,28.494068,949.3,provincial,4,120,1,Gauteng,City of Johannesburg
R21,R21_000548,,-26.59289,28.292375,-26.602748,28.292826,1095.4,provincial,4,60,1,Gauteng,Ekurhuleni
R21,R21_000549,,-26.332956,28.365145,-26.334779,28.357277,896.5,provincial,3,100,1,Gauteng,Ekurhuleni
R21,R21_000550,,-26.04937,27.838773,-26.053859,27.842385,639.5,provincial,2,120,1,Gauteng,City of Johannesburg
R21,R21_000551,,-26.118723,28.065894,-26.123647,28.062027,695.0,provincial,3,120,0,Gauteng,Ekurhuleni
R21,R21_000552,,-26.445189,27.675726,-26.439527,27.684711,1178.8,provincial,2,80,1,Gauteng,City of Tshwane
R21,R21_000553,,-25.55889,28.13683,-25.555199,28.127871,1075.5,provincial,3,60,0,Gauteng,City of Johannesburg
R21,R21_000554,,-25.986831,28.120295,-25.995068,28.115557,1054.8,provincial,3,60,0,Gauteng,Ekurhuleni
R21,R21_000555,,-26.100376,28.581338,-26.098097,28.581758,257.3,provincial,4,60,0,Gauteng,Ekurhuleni
R21,R21_000556,,-25.957321,27.412852,-25.95031,27.421467,1233.0,provincial,4,100,0,Gauteng,City of Johannesburg
R21,R21_000557,,-25.580853,28.012657,-25.576884,28.014961,509.4,provincial,4,60,1,Gauteng,City of Johannesburg
R21,R21_000558,,-25.748475,28.570775,-25.756738,28.566294,1043.4,provincial,3,100,1,Gauteng,City of Tshwane
R21,R21_000559,,-25.838096,28.021291,-25.833357,28.012663,1092.6,provincial,2,100,1,Gauteng,City of Tshwane
R21,R21_000560,,-25.347726,27.731809,-25.345599,27.7257,718.1,provincial,3,60,1,Gauteng,City of Johannesburg
R21,R21_000561,,-26.070725,27.527758,-26.079277,27.523643,1053.5,provincial,2,100,1,Gauteng,Ekurhuleni
R21,R21_000562,,-26.024401,27.852496,-26.024728,27.847361,571.1,provincial,3,120,1,Gauteng,Ekurhuleni
R21,R21_000563,,-25.47937,27.978364,-25.484214,27.976017,597.4,provincial,2,80,1,Gauteng,City of Tshwane
R21,R21_000564,,-25.357921,28.019805,-25.367727,28.026449,1314.7,provincial,2,100,0,Gauteng,City of Tshwane
R21,R21_000565,,-25.724193,28.38529,-25.732672,28.393918,1342.8,provincial,3,100,1,Gauteng,City of Johannesburg
R21,R21_000566,,-25.437389,27.722891,-25.428447,27.726553,1072.6,provincial,2,120,0,Gauteng,City of Johannesburg
R21,R21_000567,,-25.643942,28.447291,-25.649806,28.441346,926.9,provincial,2,100,0,Gauteng,City of Johannesburg
R21,R21_000568,,-26.444158,27.494185,-26.435042,27.494038,1012.0,provincial,2,60,1,Gauteng,City of Tshwane
R21,R21_000569,,-25.793132,27.990808,-25.783425,27.998748,1392.0,provincial,3,120,0,Gauteng,Ekurhuleni
R21,R21_000570,,-26.235653,27.666511,-26.23412,27.657594,1004.3,provincial,3,120,0,Gauteng,Ekurhuleni
R21,R21_000571,,-26.148524,28.43248,-26.143006,28.431624,619.8,provincial,2,120,1,Gauteng,Ekurhuleni
R21,R21_000572,,-26.589056,28.208924,-26.591467,28.200939,925.9,provincial,3,100,0,Gauteng,Ekurhuleni
R21,R21_000573,,-26.258296,27.72329,-26.249125,27.720152,1075.9,provincial,2,120,1,Gauteng,City of Johannesburg
R21,R21_000574,,-26.055179,28.302635,-26.057877,28.300647,372.0,provincial,3,80,0,Gauteng,Ekurhuleni
R21,R21_000575,,-25.708185,28.377029,-25.703769,28.383111,834.3,provincial,4,120,1,Gauteng,City of Johannesburg
R21,R21_000576,,-26.410403,28.550978,-26.417412,28.557091,1032.4,provincial,2,120,1,Gauteng,City of Johannesburg
R21,R21_000577,,-25.30577,28.419268,-25.30543,28.423679,491.1,provincial,3,100,1,Gauteng,Ekurhuleni
R21,R21_000578,,-25.483947,27.457251,-25.491968,27.450518,1162.4,provincial,2,100,1,Gauteng,Ekurhuleni
R21,R21_000579,,-26.474808,28.293512,-26.479613,28.290718,616.9,provincial,4,100,1,Gauteng,City of Johannesburg
R21,R21_000580,,-26.064711,27.821309,-26.061119,27.823421,462.5,provincial,4,80,1,Gauteng,City of Tshwane
R21,R21_000581,,-26.177383,28.012533,-26.171888,28.011472,621.2,provincial,2,120,1,Gauteng,City of Tshwane
R21,R21_000582,,-25.778774,27.573818,-25.785422,27.579972,1005.6,provincial,3,120,1,Gauteng,City of Johannesburg
R21,R21_000583,,-26.497154,27.812351,-26.500884,27.815411,535.6,provincial,4,100,1,Gauteng,City of Tshwane
R21,R21_000584,,-25.446001,28.337169,-25.437226,28.342127,1118.8,provincial,4,120,1,Gauteng,City of Johannesburg
R21,R21_000585,,-26.360948,27.427721,-26.356393,27.430961,620.5,provincial,4,60,0,Gauteng,City of Johannesburg
R21,R21_000586,,-26.083841,27.514664,-26.075105,27.514128,971.5,provincial,2,60,1,Gauteng,Ekurhuleni
R21,R21_000587,,-25.605505,27.499901,-25.610256,27.493006,929.4,provincial,4,120,1,Gauteng,City of Johannesburg
R21,R21_000588,,-26.278385,27.74101,-26.275855,27.733636,865.4,provincial,2,60,0,Gauteng,Ekurhuleni
R21,R21_000589,,-26.136106,28.498327,-26.128821,28.497671,811.9,provincial,4,100,1,Gauteng,City of Johannesburg
R21,R21_000590,,-25.339595,28.237147,-25.346054,28.239099,749.0,provincial,4,120,1,Gauteng,City of Tshwane
R21,R21_000591,,-25.973853,27.672554,-25.982062,27.668711,1006.1,provincial,3,100,0,Gauteng,City of Tshwane
R21,R21_000592,,-26.586277,28.027979,-26.581111,28.020705,990.3,provincial,3,120,0,Gauteng,Ekurhuleni
R21,R21_000593,,-25.401285,28.536349,-25.401744,28.526532,1090.9,provincial,3,100,0,Gauteng,City of Johannesburg
R21,R21_000594,,-25.887324,27.626285,-25.879681,27.625027,859.8,provincial,2,80,1,Gauteng,City of Tshwane
R21,R21_000595,,-26.31323,27.495052,-26.310724,27.495384,280.7,provincial,4,100,1,Gauteng,Ekurhuleni
R21,R21_000596,,-25.634195,28.37057,-25.635937,28.37764,808.2,provincial,2,80,1,Gauteng,City of Johannesburg
R21,R21_000597,,-25.772039,28.141275,-25.776596,28.14373,574.6,provincial,2,100,0,Gauteng,City of Johannesburg
R21,R21_000598,,-26.535478,28.041965,-26.541759,28.03401,1125.0,provincial,3,80,1,Gauteng,Ekurhuleni
R21,R21_000599,,-26.589335,27.508236,-26.599041,27.50258,1246.9,provincial,3,100,1,Gauteng,City of Tshwane
R21,R21_000600,,-25.99721,28.34971,-26.000605,28.356581,850.7,provincial,2,60,1,Gauteng,City of Tshwane
R24,R24_000601,,-26.5072,27.964176,-26.513356,27.971007,1020.7,provincial,3,60,0,Gauteng,Ekurhuleni
R24,R24_000602,,-26.276349,28.32547,-26.27749,28.330222,542.5,provincial,2,80,1,Gauteng,Ekurhuleni
R24,R24_000603,,-25.597705,28.025367,-25.588063,28.024824,1072.0,provincial,4,100,1,Gauteng,City of Johannesburg
R24,R24_000604,,-25.782086,27.450623,-25.773338,27.451042,972.2,provincial,3,120,1,Gauteng,City of Johannesburg
R24,R24_000605,,-26.131445,27.462505,-26.128111,27.47197,1113.9,provincial,2,120,1,Gauteng,City of Johannesburg
R24,R24_000606,,-26.382432,27.73132,-26.390039,27.737103,1060.7,provincial,2,60,1,Gauteng,Ekurhuleni
R24,R24_000607,,-25.824924,27.845678,-25.833134,27.838832,1186.6,provincial,2,100,0,Gauteng,City of Johannesburg
R24,R24_000608,,-26.137827,27.584702,-26.1371,27.57685,875.3,provincial,3,80,1,Gauteng,Ekurhuleni
R24,R24_000609,,-25.57487,28.308037,-25.568759,28.306811,691.8,provincial,2,60,1,Gauteng,City of Tshwane
R24,R24_000610,,-25.658281,27.700835,-25.667491,27.704968,1120.5,provincial,4,100,1,Gauteng,City of Johannesburg
R24,R24_000611,,-25.863288,28.052345,-25.866814,28.051713,397.7,provincial,4,80,0,Gauteng,Ekurhuleni
R24,R24_000612,,-26.398467,27.754807,-26.4032,27.752149,602.5,provincial,2,120,0,Gauteng,City of Johannesburg
R24,R24_000613,,-25.794345,27.83689,-25.791941,27.833304,479.2,provincial,2,120,0,Gauteng,Ekurhuleni
R24,R24_000614,,-25.711809,28.318881,-25.718726,28.314544,906.3,provincial,3,100,0,Gauteng,City of Johannesburg
R24,R24_000615,,-25.919839,27.480016,-25.913135,27.472611,1108.7,provincial,2,80,0,Gauteng,City of Tshwane
R24,R24_000616,,-26.350898,27.438181,-26.348063,27.435953,400.2,provincial,3,100,0,Gauteng,City of Tshwane
R24,R24_000617,,-26.31306,28.261414,-26.322798,28.269835,1429.0,provincial,4,120,0,Gauteng,City of Tshwane
R24,R24_000618,,-25.558674,27.47284,-25.557514,27.481605,981.4,provincial,3,100,0,Gauteng,Ekurhuleni
R24,R24_000619,,-26.25444,27.448784,-26.263032,27.444862,1048.4,provincial,2,60,0,Gauteng,Ekurhuleni
R24,R24_000620,,-26.299677,27.862397,-26.305815,27.865535,765.1,provincial,4,80,1,Gauteng,Ekurhuleni
R24,R24_000621,,-26.462832,28.166349,-26.465673,28.165523,328.4,provincial,4,120,0,Gauteng,City of Johannesburg
R24,R24_000622,,-25.5698,28.059959,-25.569706,28.06311,349.9,provincial,4,120,1,Gauteng,City of Tshwane
R24,R24_000623,,-25.884894,28.59622,-25.877997,28.594467,789.9,provincial,4,120,1,Gauteng,Ekurhuleni
R24,R24_000624,,-26.287061,28.054751,-26.28956,28.055756,298.9,provincial,4,100,1,Gauteng,City of Tshwane
R24,R24_000625,,-26.01825,27.876509,-26.013724,27.886168,1184.0,provincial,4,60,0,Gauteng,City of Tshwane
R24,R24_000626,,-26.591461,28.581273,-26.597165,28.577571,754.8,provincial,4,100,0,Gauteng,City of Johannesburg
R24,R24_000627,,-26.550943,27.826787,-26.558175,27.824129,855.2,provincial,4,80,0,Gauteng,City of Tshwane
R24,R24_000628,,-25.545603,27.510286,-25.547607,27.518644,954.0,provincial,4,60,1,Gauteng,City of Tshwane
R24,R24_000629,,-26.375227,28.390846,-26.371435,28.392371,453.7,provincial,2,100,0,Gauteng,Ekurhuleni
R24,R24_000630,,-25.549156,27.857855,-25.543554,27.866292,1124.2,provincial,3,100,1,Gauteng,City of Tshwane
R24,R24_000631,,-25.39068,27.544649,-25.385272,27.549603,814.0,provincial,4,60,1,Gauteng,City of Johannesburg
R24,R24_000632,,-26.203782,27.449419,-26.202983,27.442411,783.0,provincial,4,80,0,Gauteng,City of Johannesburg
R24,R24_000633,,-25.724274,28.596841,-25.714853,28.601898,1186.8,provincial,4,60,0,Gauteng,City of Tshwane
R24,R24_000634,,-26.223282,27.873187,-26.230638,27.864838,1235.2,provincial,4,60,1,Gauteng,City of Tshwane
R24,R24_000635,,-26.489397,28.002188,-26.48392,27.994796,1021.2,provincial,2,120,0,Gauteng,City of Tshwane
R24,R24_000636,,-26.086086,28.085597,-26.084863,28.095539,1111.8,provincial,4,80,0,Gauteng,City of Johannesburg
R24,R24_000637,,-26.253866,27.916079,-26.250171,27.917599,443.5,provincial,2,120,1,Gauteng,City of Tshwane
R24,R24_000638,,-26.1472,27.784886,-26.145322,27.77537,1076.6,provincial,3,80,1,Gauteng,Ekurhuleni
R24,R24_000639,,-25.531941,28.363355,-25.529477,28.362164,303.7,provincial,2,80,1,Gauteng,City of Johannesburg
R24,R24_000640,,-25.614946,28.423317,-25.622699,28.414408,1310.9,provincial,4,80,1,Gauteng,City of Johannesburg
R24,R24_000641,,-26.153747,28.365137,-26.157645,28.364561,437.3,provincial,3,80,0,Gauteng,City of Johannesburg
R24,R24_000642,,-25.889649,28.300426,-25.888673,28.302887,293.9,provincial,2,60,1,Gauteng,Ekurhuleni
R24,R24_000643,,-25.422148,28.032159,-25.427039,28.023361,1117.3,provincial,2,100,0,Gauteng,City of Tshwane
R24,R24_000644,,-25.748815,27.410001,-25.751042,27.405427,564.7,provincial,4,100,0,Gauteng,City of Johannesburg
R24,R24_000645,,-26.219756,28.460083,-26.222026,28.469679,1094.5,provincial,4,60,1,Gauteng,City of Tshwane
R24,R24_000646,,-25.473195,28.037873,-25.479467,28.037886,696.2,provincial,3,60,0,Gauteng,City of Johannesburg
R24,R24_000647,,-25.401049,27.765913,-25.40125,27.770801,543.0,provincial,2,100,1,Gauteng,City of Tshwane
R24,R24_000648,,-25.7872,27.683446,-25.777635,27.683471,1061.7,provincial,2,100,1,Gauteng,City of Johannesburg
R24,R24_000649,,-25.372622,28.53894,-25.37811,28.535776,703.2,provincial,3,80,0,Gauteng,Ekurhuleni
R24,R24_000650,,-26.103131,28.552727,-26.100882,28.555237,374.1,provincial,2,120,0,Gauteng,Ekurhuleni
R24,R24_000651,,-26.401426,28.564645,-26.393231,28.561231,985.4,provincial,4,80,0,Gauteng,Ekurhuleni
R24,R24_000652,,-26.419851,28.049625,-26.413849,28.056877,1044.9,provincial,3,80,1,Gauteng,City of Johannesburg
R24,R24_000653,,-25.746899,28.077813,-25.753738,28.069169,1223.5,provincial,4,60,0,Gauteng,City of Tshwane
R24,R24_000654,,-25.508621,27.574627,-25.518031,27.571001,1119.4,provincial,3,120,1,Gauteng,City of Tshwane
R24,R24_000655,,-25.630707,28.386038,-25.62797,28.390805,610.1,provincial,2,80,0,Gauteng,City of Johannesburg
R24,R24_000656,,-26.35983,28.314937,-26.35759,28.310274,574.2,provincial,4,80,0,Gauteng,City of Johannesburg
R24,R24_000657,,-25.706409,27.831114,-25.702646,27.830646,420.9,provincial,4,120,1,Gauteng,City of Johannesburg
R24,R24_000658,,-25.492232,27.989735,-25.499482,27.9836,1054.2,provincial,2,120,0,Gauteng,City of Tshwane
R24,R24_000659,,-25.364743,27.667065,-25.361316,27.661122,761.5,provincial,2,60,0,Gauteng,City of Tshwane
R24,R24_000660,,-25.472732,27.987931,-25.476234,27.987082,400.0,provincial,2,120,1,Gauteng,City of Johannesburg
R24,R24_000661,,-25.809691,28.389194,-25.805287,28.387077,542.4,provincial,4,60,0,Gauteng,City of Tshwane
R24,R24_000662,,-26.006029,28.45332,-25.998473,28.448234,1011.0,provincial,4,120,0,Gauteng,Ekurhuleni
R24,R24_000663,,-26.096383,28.318192,-26.087131,28.311989,1236.4,provincial,3,120,1,Gauteng,City of Tshwane
R24,R24_000664,,-26.000249,27.906955,-25.997986,27.898046,1020.3,provincial,4,80,1,Gauteng,Ekurhuleni
R24,R24_000665,,-26.012792,28.267176,-26.020529,28.272751,1058.5,provincial,4,80,1,Gauteng,City of Tshwane
R24,R24_000666,,-26.179501,27.429895,-26.180427,27.437827,886.5,provincial,2,120,0,Gauteng,City of Tshwane
R24,R24_000667,,-26.178703,28.178292,-26.174474,28.171572,881.4,provincial,4,60,0,Gauteng,City of Johannesburg
R24,R24_000668,,-25.681905,28.160887,-25.690199,28.165033,1029.2,provincial,4,80,1,Gauteng,Ekurhuleni
R24,R24_000669,,-26.105211,28.321912,-26.096966,28.323222,926.7,provincial,4,80,0,Gauteng,City of Johannesburg
R24,R24_000670,,-26.367473,28.254457,-26.369081,28.250647,459.0,provincial,3,100,0,Gauteng,City of Johannesburg
R24,R24_000671,,-25.431896,28.552521,-25.441825,28.557829,1249.8,provincial,2,120,1,Gauteng,City of Tshwane
R24,R24_000672,,-25.893448,27.406901,-25.885794,27.401659,1029.8,provincial,4,120,1,Gauteng,City of Tshwane
R24,R24_000673,,-26.025562,28.12146,-26.035431,28.129103,1385.5,provincial,3,80,0,Gauteng,City of Johannesburg
R24,R24_000674,,-26.407267,28.183932,-26.416533,28.191009,1294.1,provincial,4,100,1,Gauteng,City of Johannesburg
R24,R24_000675,,-26.536259,27.900348,-26.542694,27.90379,810.0,provincial,4,80,1,Gauteng,Ekurhuleni
R24,R24_000676,,-25.847344,28.517776,-25.855481,28.513762,1007.2,provincial,3,120,0,Gauteng,City of Tshwane
R24,R24_000677,,-25.503697,27.477911,-25.504281,27.470351,841.6,provincial,3,100,1,Gauteng,Ekurhuleni
R24,R24_000678,,-26.327201,27.650861,-26.336037,27.652288,993.5,provincial,4,60,1,Gauteng,Ekurhuleni
R24,R24_000679,,-25.704749,28.52067,-25.695023,28.516414,1178.4,provincial,4,100,1,Gauteng,Ekurhuleni
R24,R24_000680,,-25.852315,28.147893,-25.843773,28.150179,981.5,provincial,3,120,1,Gauteng,City of Johannesburg
R24,R24_000681,,-25.451237,27.679266,-25.455427,27.673137,824.1,provincial,2,60,1,Gauteng,Ekurhuleni
R24,R24_000682,,-25.564248,28.284962,-25.570101,28.287268,698.3,provincial,3,120,0,Gauteng,City of Tshwane
R24,R24_000683,,-26.145455,28.367252,-26.151208,28.370064,710.8,provincial,4,100,1,Gauteng,City of Johannesburg
R24,R24_000684,,-26.199896,28.008028,-26.203418,27.998151,1164.0,provincial,4,100,1,Gauteng,City of Tshwane
R24,R24_000685,,-25.658284,28.139192,-25.667702,28.132705,1269.4,provincial,3,100,1,Gauteng,City of Tshwane
R24,R24_000686,,-25.563569,28.174783,-25.563939,28.177327,285.4,provincial,4,100,1,Gauteng,City of Tshwane
R24,R24_000687,,-25.393873,27.467227,-25.393452,27.468526,151.6,provincial,4,100,0,Gauteng,City of Johannesburg
R24,R24_000688,,-25.849383,27.798063,-25.841059,27.803979,1133.5,provincial,2,80,1,Gauteng,City of Johannesburg
R24,R24_000689,,-26.159102,27.850289,-26.158417,27.843608,745.4,provincial,4,120,0,Gauteng,Ekurhuleni
R24,R24_000690,,-26.448102,28.338813,-26.451936,28.345969,901.2,provincial,4,60,1,Gauteng,City of Tshwane
R24,R24_000691,,-26.487163,28.452458,-26.489731,28.459047,785.0,provincial,3,80,1,Gauteng,City of Johannesburg
R24,R24_000692,,-26.454099,28.341933,-26.448543,28.3502,1105.6,provincial,3,60,1,Gauteng,Ekurhuleni
R24,R24_000693,,-26.399699,27.808139,-26.40003,27.815617,830.8,provincial,3,100,0,Gauteng,City of Johannesburg
R24,R24_000694,,-25.53122,28.525629,-25.527686,28.518283,904.8,provincial,4,60,1,Gauteng,City of Tshwane
R24,R24_000695,,-25.672219,28.026814,-25.682137,28.035461,1460.5,provincial,4,60,1,Gauteng,City of Tshwane
R24,R24_000696,,-25.444058,27.523723,-25.438734,27.528634,804.0,provincial,2,100,0,Gauteng,City of Tshwane
R24,R24_000697,,-26.339278,27.743881,-26.338632,27.749337,609.8,provincial,4,60,1,Gauteng,City of Johannesburg
